image,id,label,annotator,annotation_id,created_at,updated_at,lead_time
/data/upload/1/fb63cfa1-0014.jpg,14,"[{""x"": 42.88010216225504, ""y"": 52.750327181718504, ""width"": 4.056685977319808, ""height"": 2.1909386023859048, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 60.762636266358705, ""y"": 53.07663718632916, ""width"": 3.8911069578373674, ""height"": 2.1443228874415308, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 42.46615461354893, ""y"": 62.63285874992728, ""width"": 3.808317448096151, ""height"": 2.3307857472190534, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}]",1,14,2022-05-14T11:48:15.240877Z,2022-05-14T11:48:15.240947Z,76.938
/data/upload/1/61aad4da-0013.jpg,13,"[{""x"": 43.87357627914968, ""y"": 70.23122028586137, ""width"": 3.5599489188724873, ""height"": 2.0044757426083826, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 58.85847754231067, ""y"": 70.04475742608383, ""width"": 3.311580389648824, ""height"": 1.911244312719788, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 44.039155298632124, ""y"": 79.18143755518253, ""width"": 3.2287908799076073, ""height"": 2.0044757426083826, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}]",1,13,2022-05-14T11:46:55.667906Z,2022-05-14T11:46:55.667947Z,94.516
/data/upload/1/79a2400c-0012.jpg,12,"[{""x"": 44.957366224852855, ""y"": 66.69690153462363, ""width"": 3.6126331523441975, ""height"": 2.118896133835522, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 61.06368902905402, ""y"": 66.44263399856338, ""width"": 3.6126331523441118, ""height"": 1.9917623658053596, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 45.44657696423285, ""y"": 76.56163437530827, ""width"": 3.7338068893290557, ""height"": 2.3587551761856695, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}]",1,12,2022-05-14T11:42:26.605686Z,2022-05-14T11:42:26.605724Z,35.813
/data/upload/1/a3af6876-0011.jpg,11,"[{""x"": 44.50578708080989, ""y"": 67.92586129224833, ""width"": 3.3115803896485247, ""height"": 1.9917623658050065, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 60.08526755029414, ""y"": 67.96823921492503, ""width"": 3.3868435803226626, ""height"": 1.9493844431286564, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 43.978944746093006, ""y"": 76.69809128632727, ""width"": 3.386843580322652, ""height"": 1.8222506750984706, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}]",1,11,2022-05-14T11:36:58.536938Z,2022-05-14T11:36:58.537026Z,129.167
/data/upload/1/f9de58a5-0010.jpg,10,"[{""x"": 43.005942217061694, ""y"": 76.77979592124802, ""width"": 3.4771594091312634, ""height"": 2.0044757426083826, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 57.99084348022262, ""y"": 76.26702305685994, ""width"": 3.1460013701663994, ""height"": 1.8646285977751973, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 44.082205843697544, ""y"": 85.86986033540231, ""width"": 3.228790879907611, ""height"": 2.051091457552835, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}]",1,10,2022-05-14T11:34:47.460981Z,2022-05-14T11:34:47.461053Z,145.695
/data/upload/1/a2089bfa-0009.jpg,9,"[{""x"": 38.50881604791862, ""y"": 74.99704147008414, ""width"": 3.6954226620853774, ""height"": 2.004475742608386, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 53.72552793835496, ""y"": 74.38001891591128, ""width"": 3.311580389648824, ""height"": 1.8180128828308593, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 47.84747274672827, ""y"": 81.32576044262407, ""width"": 0.33115803896488, ""height"": 0.04661571494437424, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 39.1545742239001, ""y"": 84.16931905423134, ""width"": 3.642738428613711, ""height"": 2.051091457552757, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}]",1,9,2022-05-14T11:32:18.388889Z,2022-05-14T11:32:18.388942Z,160.237
/data/upload/1/92bf188b-0008.jpg,8,"[{""x"": 63.29599526444004, ""y"": 68.87004140948542, ""width"": 3.642738428613704, ""height"": 1.9998141711139452, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 79.232975889625, ""y"": 68.76748683660776, ""width"": 3.3695330464676774, ""height"": 1.9998141711139452, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 64.02454295016278, ""y"": 78.56144854642217, ""width"": 3.7338068893290486, ""height"": 2.153646030430397, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}]",1,8,2022-05-14T11:26:06.900309Z,2022-05-14T11:26:06.900400Z,332.69
/data/upload/1/51da9bc5-0007.jpg,7,"[{""x"": 66.78557310003258, ""y"": 83.78893482028538, ""width"": 3.4771594091311933, ""height"": 1.8180128828306559, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 67.19952064873898, ""y"": 75.30487470040786, ""width"": 3.4771594091309006, ""height"": 1.8180128828307704, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 82.51557995086486, ""y"": 75.02518041074211, ""width"": 3.2287908799074456, ""height"": 1.7247814529417844, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}]",1,7,2022-05-14T11:20:30.165308Z,2022-05-14T11:20:30.165348Z,593.353
/data/upload/1/c4599314-0006.jpg,6,"[{""x"": 62.45179063360882, ""y"": 73.57729630456905, ""width"": 3.3057851239669467, ""height"": 1.737274464547197, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 76.45629852241422, ""y"": 73.33475473971342, ""width"": 3.1955922865013844, ""height"": 1.6131834313652484, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 62.02103681442524, ""y"": 81.19197334073365, ""width"": 3.205609817180069, ""height"": 1.8049604826464438, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}]",1,6,2022-05-14T11:10:30.803192Z,2022-05-14T11:10:30.803227Z,99.042
/data/upload/1/de254945-0005.jpg,5,"[{""x"": 69.64688204357626, ""y"": 66.3010493589006, ""width"": 3.3057851239669467, ""height"": 1.8613654977291365, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 84.17230152767345, ""y"": 66.413859389066, ""width"": 3.405960430753824, ""height"": 1.9177705128118379, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 70.34810919108442, ""y"": 74.87461165147116, ""width"": 3.3057851239669316, ""height"": 1.9177705128118379, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}]",1,5,2022-05-14T11:08:48.628439Z,2022-05-14T11:08:48.628493Z,254.481
/data/upload/1/509c688b-0004.jpg,4,"[{""x"": 49.00652588310537, ""y"": 45.105349930840035, ""width"": 3.311580389648824, ""height"": 1.8646285977752428, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 63.90863763652508, ""y"": 45.19858136072879, ""width"": 3.3943698993900475, ""height"": 1.911244312719617, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 48.92373637336415, ""y"": 53.542794335772975, ""width"": 3.2287908799076073, ""height"": 1.8646285977752428, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}]",1,4,2022-05-14T11:04:30.957309Z,2022-05-14T11:04:30.957347Z,111.327
/data/upload/1/5bfad9e6-0003.jpg,3,"[{""x"": 50.20035061357376, ""y"": 62.80393842377315, ""width"": 3.8066616579013273, ""height"": 2.256200603308046, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 50.50087653393439, ""y"": 73.29527122915553, ""width"": 4.007012271475082, ""height"": 2.36901063347344, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 68.43225644878538, ""y"": 62.74753340869044, ""width"": 4.007012271475075, ""height"": 2.256200603308046, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}]",1,3,2022-05-14T11:02:34.469918Z,2022-05-14T11:02:34.470013Z,142.777
/data/upload/1/489bb347-0002.jpg,2,"[{""x"": 50.330578512396706, ""y"": 68.42751842751844, ""width"": 3.6363636363636336, ""height"": 2.1095475640930244, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 67.07988980716254, ""y"": 68.4895639441094, ""width"": 3.746556473829104, ""height"": 2.1095475640932477, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 50.440771349862274, ""y"": 78.04457349911894, ""width"": 3.7465564738292008, ""height"": 2.1715930806839854, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}]",1,2,2022-05-14T11:00:05.719101Z,2022-05-14T11:00:05.719161Z,388.949
/data/upload/1/25d7a1da-0001.jpg,1,"[{""x"": 45.191585274229915, ""y"": 61.56302809195372, ""width"": 3.6063110443275717, ""height"": 1.9177705128118379, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 44.99123466065613, ""y"": 70.20325085689473, ""width"": 3.5516699678983668, ""height"": 1.9998141711139452, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}, {""x"": 60.65500990369451, ""y"": 61.58866673517241, ""width"": 3.460601507183586, ""height"": 1.7434277389205188, ""rotation"": 0, ""rectanglelabels"": [""find pattern""], ""original_width"": 2000, ""original_height"": 3552}]",1,1,2022-05-14T10:53:32.627989Z,2022-05-14T10:53:32.628028Z,328.894
